HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.lang,Input.score,Answer.correct,Answer.incorrect,Answer.maybe,Answer.problems
3JYPJ2TAYJAKNVNDGOG09S2SW30FPQ,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:01 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:01 PDT 2020,,,3P529IW9KZNXIU69EYSUGVPTNYLFLT,A2M1CVZZJAN4T4,Approved,Tue Apr 21 07:22:37 PDT 2020,Tue Apr 21 09:39:20 PDT 2020,Wed Apr 22 09:39:20 PDT 2020,Tue Apr 21 23:17:56 PDT 2020,,,8203,100% (351/351),100% (56/56),100% (56/56),"However, this failed to negotiate, success came after half a year in the first half of 1941.","He held discussions in Vannes in 1936, but the project only reached fruition 1941.",cs,1.028653437,Sucess came in the first half of 1941.,Success came after a year in the second half of 1941.,"If it didn't fail to negotiate, success would have come earlier.",{}
3K3G488TR3ADLAV3APIGNL1PC585QO,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,3XM0HYN6NL1V31LBBF1VFUDDG8SPE6,A2MQGU4NZZ8V0H,Approved,Tue Apr 21 10:10:24 PDT 2020,Tue Apr 21 10:28:48 PDT 2020,Wed Apr 22 10:28:48 PDT 2020,Tue Apr 21 23:17:56 PDT 2020,,,1104,100% (21/21),100% (21/21),100% (21/21),"Unlike Paris, I love you have individual episodes in the movie ""New York, I love you!"" uniform form - cameraman shoots individual characters in close proximity.","Unlike Paris, je t'aime, the short films of New York, I Love You all have a unifying thread, of a videographer who films the other characters.",cs,1.059125702,"Individual characters were shot in close proximity by the camera man for New York, I love you!","New York, I love you and Paris, I love you were both shot with Multiple Characters in Wide Proximity.","The Paris, I love you and New York, I love you were shot with similar cinematography.",{}
3K3IX1W4S7TPR46558U8VRR1ZNNAP8,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:06 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:06 PDT 2020,,,3907X2AHF1738L9VIV6UDT4OJ4H2PU,A1SX8IVV82M0LW,Approved,Tue Apr 21 07:22:22 PDT 2020,Tue Apr 21 11:55:51 PDT 2020,Wed Apr 22 11:55:51 PDT 2020,Tue Apr 21 23:17:56 PDT 2020,,,16409,100% (1369/1369),100% (130/130),100% (130/130),The stadium has so far been one of the most modern in Europe.,It is one of the most modern stadiums in Europe.,cs,1.038175001,The stadium is one of the most modern in Europe.,The stadium is one of the most modern in America.,The stadium was the most modern in Europe when it was built.,{}
3KI0JD2ZU2KZYWQ2J9JFF0YU3AR677,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,2,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3Z4AIRP3C7F1S9TQLIGX2NGMT11X1T,A29VL3MZE7YPBZ,Approved,Wed Apr 22 04:08:37 PDT 2020,Wed Apr 22 05:30:58 PDT 2020,Thu Apr 23 05:30:58 PDT 2020,Thu Apr 23 05:31:44 PDT 2020,,,4941,100% (46/46),100% (46/46),100% (46/46),"Amongst other benefits, TVM-430 allows a train's onboard computer system to generate a continuous speed control curve in the event of an emergency brake activation, effectively forcing the driver to reduce speed safely without releasing the brake.","Also, the TVM-430 calculates a continuous speed control curve so that the driver can effectively slow down when an emergency arises.",ja,1.025600209,TVM-430 has a braking system that uses a continuous speed control in order to safely stop a train in case of an emergency.,"A train can't be stopped in case of an emergency, that's why there are so many train deaths.","Trains can be stopped in a safe manner, but accidents still occur.",{}
3KLL7H3EGE3H6BBFXQDZI53NY6DVHO,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:02 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:02 PDT 2020,,,3NGI5ARFTU7WJ0RZZR6G8AUJRY61PF,A2O5OJXCUFQ3FV,Approved,Tue Apr 21 07:49:07 PDT 2020,Tue Apr 21 07:50:15 PDT 2020,Wed Apr 22 07:50:15 PDT 2020,Tue Apr 21 23:17:56 PDT 2020,,,68,100% (25/25),100% (25/25),100% (25/25),"Accessed on January 17, 2011.",Accessed on 17 January 2011.,id,1.022015693,I was accessed in 2011.,It was never accessed.,"A women accessed it on January 17, 2011.",{}
3KQC8JMJGDUXU29WDG7TZAB47ML3H0,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3TVRFO09GLHEIGXUESYGM2P0R3HXL2,AHLS6AZ1VTNH7,Approved,Tue Apr 21 07:23:54 PDT 2020,Tue Apr 21 08:06:26 PDT 2020,Wed Apr 22 08:06:26 PDT 2020,Tue Apr 21 23:17:56 PDT 2020,,,2552,100% (5/5),100% (5/5),100% (5/5),"In the summer, Karl will be born a son.",The following Summer the boy gets ill.,cs,1.051819293,karl will born in this summer,This summer born karl,karl born in this summer,{}
3KTZHH2ONJH5NDGDGUI2IWRB4UC8M6,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:02 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:02 PDT 2020,,,3D4CH1LGEBV8VS1V0LVMT7YAOJ7G9Z,AYJGQBBK6KXZ7,Approved,Tue Apr 21 07:51:52 PDT 2020,Tue Apr 21 10:11:51 PDT 2020,Wed Apr 22 10:11:51 PDT 2020,Tue Apr 21 23:17:57 PDT 2020,,,8399,100% (50/50),100% (50/50),100% (50/50),Tufts University and Davis Square are located in the immediate vicinity of the station.,Other major buildings near Union Station are Telus Tower and Brookfield Place.,de,1.023577541,"Right near the station, you can find both Davis Square and Tufts University.",Davis Square and Tufts University are both located on the other side of the city as the station.,"Due to its proximity, the station frequently carriers visitors to Tufts University and Davis Square.",{}
3KVQ0UJWPYNI57RPMYHMFAJB06P5WS,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:02 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:02 PDT 2020,,,3MH9DQ757XE6FKPYYWQDP3LO14IUG5,AYJGQBBK6KXZ7,Approved,Tue Apr 21 09:07:02 PDT 2020,Tue Apr 21 11:52:22 PDT 2020,Wed Apr 22 11:52:22 PDT 2020,Tue Apr 21 23:17:57 PDT 2020,,,9920,100% (50/50),100% (50/50),100% (50/50),13 February: Konstantin Ustinovich Chernenko is elected new Secretary General of the CPSU.,February 13: Konstantin Chernenko is named General Secretary of the Soviet Communist Party.,de,1.054249005,The CPSU had Konstantin Ustinovich Chernenko as their new Secretary General as of February 13th.,Konstantin Ustinovich Chernenko was declared unfit for office and lost his election for Secretary General.,Voters were so impressed with Konstantin Ustinovich Chernenko's experience and campaign that they elected him new Secretary General.,{}
3KWGG5KP6K47ZG6QX6Y7KINUULXCMG,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:55 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:55 PDT 2020,,,326O153BMJ0ME4IL66A0F0WO2O4DET,A2O5OJXCUFQ3FV,Approved,Tue Apr 21 07:37:35 PDT 2020,Tue Apr 21 07:43:43 PDT 2020,Wed Apr 22 07:43:43 PDT 2020,Tue Apr 21 23:17:57 PDT 2020,,,368,100% (25/25),100% (25/25),100% (25/25),"The Lord's honours boards are boards in the Pavilion at Lord's Cricket Ground in London, which commemorate cricket players who have scored a century, taken 5 wickets in a single innings, or taken 10 wickets in a match in either a Test match or One Day International (ODI) at Lord's.","On the Lord's Honours Boards, players who created a Century or 5 Wickets in a Test Innings are immortalized.",de,1.022073411,The Lord's honour boards help remember cricket players.,No cricket player has ever taken five wickets in a single inning and scored a century.,The Lord's honour boards have over 100 listed cricket players.,{}
3L1EFR8WWU7ZV876ZZK3N22DRZIF9V,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:55 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:55 PDT 2020,,,3MHW492WW1F6K9AKEPYDYU74BXZMVQ,A1PTH9KTRO06EG,Approved,Tue Apr 21 07:22:32 PDT 2020,Tue Apr 21 07:45:05 PDT 2020,Wed Apr 22 07:45:05 PDT 2020,Tue Apr 21 23:17:57 PDT 2020,,,1353,100% (28/28),100% (28/28),100% (28/28),Interbev is composed of 21 professional organizations.,The TCTU has 21 affiliated unions.,fr,1.030507546,Interbev is composed of more than 20 professional organizations.,Interbev is composed of 15 professional organizations.,Interbev was composed of 21 professional organizations before the year of 1990.,{}
3L21G7IH48YN6UL60CXYXHRAZYJY11,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3MMN5BL1W06M8081UFS7FZFLKF1M3S,A2MQGU4NZZ8V0H,Approved,Tue Apr 21 15:27:26 PDT 2020,Tue Apr 21 15:31:31 PDT 2020,Wed Apr 22 15:31:31 PDT 2020,Tue Apr 21 23:17:57 PDT 2020,,,245,100% (21/21),100% (21/21),100% (21/21),In this chapter the privilege of an area is specially regulated within a law.,A Matter is a specific defined policy area within a Field.,id,1.037644555,The law specifically regulates the privilege of an area in the current chapter.,The law doesn't specify it's regulation in regards to the privilege of an area.,The law is enforced by those who signed up to protect and serve.,{}
3L2OEKSTWAC5HU5RZX6DCREID4PY8L,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:01 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:01 PDT 2020,,,3JZQSN0I3RCHW2S837VE33KLRHZFGN,A29VL3MZE7YPBZ,Approved,Tue Apr 21 08:01:32 PDT 2020,Tue Apr 21 09:48:33 PDT 2020,Wed Apr 22 09:48:33 PDT 2020,Tue Apr 21 23:17:57 PDT 2020,,,6421,100% (46/46),100% (46/46),100% (46/46),"In the solo campaign, the player controls the protagonist Chell, awakened from his biostasis after several years, who has to navigate in the enrichment center of Aperture Science delabrated during his reconstruction by the overpowering reactivated computer, GLaDOS, doubled by Ellen McLain in original version and by Scarlett Perdereau in French version.","In the single-player campaign, players control Chell, who navigates the dilapidated Aperture Science Enrichment Center during its reconstruction by the supercomputer GLaDOS (Ellen McLain); new characters include robot Wheatley (Stephen Merchant) and Aperture founder Cave Johnson (J. K. Simmons).",fr,1.027598021,"During the solo campaign, you play as Chell, the protagonist, who has to make his way to the Aperture Science enrichment center.","The game can only be played with other players, there is no solo campaign in the game.",Ellen McLain is widely popular because of her voice being a part of the game.,{}
3L2OEKSTWAC5HU5RZX6DCREID4Q8YW,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,33PPO7FECWHYU9K72P0R0FUGUJKIDK,A243X2Y9HP7630,Approved,Tue Apr 21 17:24:04 PDT 2020,Tue Apr 21 21:55:12 PDT 2020,Wed Apr 22 21:55:12 PDT 2020,Tue Apr 21 23:17:57 PDT 2020,,,16268,100% (366/366),100% (35/35),100% (35/35),(2014) - Review Unscheduled Professors of the Faculty of Law at the University of Passau.,Canada: Unpublished Masters degree from the University of Toronto.,de,1.024174553,The Unscheduled professors of the Faculty of Law at the University of Passau can look forward for some extra work,The Unscheduled Professors of the Faculty of Law at the University of Passau are free of any review,Unscheduled professors of the Faculty of Law at the University of Passau will be fired,{}
3L4YG5VW9OUE0E6RK9UFLYII67HDDZ,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:05 PDT 2020,2,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:05 PDT 2020,,,3VELCLL3GLLKSN25LOABWGGFPW6F1L,A29VL3MZE7YPBZ,Approved,Wed Apr 22 04:14:37 PDT 2020,Wed Apr 22 05:32:38 PDT 2020,Thu Apr 23 05:32:38 PDT 2020,Thu Apr 23 05:32:44 PDT 2020,,,4681,100% (46/46),100% (46/46),100% (46/46),By June 2012 Carlos Baute married the Venezuelan model Astrid Klisans.,"In June 1853, Caroline married an Albrecht, King Saxon.",ja,1.022238826,Carlos Baute married Astrid Klisans before June 2012.,Carlos Baute came out as gay and fell in love with his high school best friend.,Carlos Baute and Astrid Klisans had a long marriage together.,{}
3L55D8AUFBZ7TXV4G9MIEDA13VAYCR,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:05 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:05 PDT 2020,,,30JNVC0ORAMSNNDS1TOQ0200DJLHQI,A3MHKFOJIXO7QN,Approved,Tue Apr 21 07:22:17 PDT 2020,Tue Apr 21 07:25:04 PDT 2020,Wed Apr 22 07:25:04 PDT 2020,Tue Apr 21 23:17:57 PDT 2020,,,167,100% (5/5),100% (5/5),100% (5/5),"In both cases the evidentiary base is thin, however.","In both cases, the supernatant remains clear.",fr,1.02418882,The evidence presented in both situations is quite vague and inconclusive.,The evidence was very strong and unbreakable,The evidence had some weaknesses in the situations.,{}
3L55D8AUFBZ7TXV4G9MIEDA13VBCY6,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,39DD6S19JQDPH5NHYOZX6SFRQ6EEZT,A29VL3MZE7YPBZ,Approved,Tue Apr 21 07:26:32 PDT 2020,Tue Apr 21 08:14:45 PDT 2020,Wed Apr 22 08:14:45 PDT 2020,Tue Apr 21 23:17:57 PDT 2020,,,2893,100% (46/46),100% (46/46),100% (46/46),"In 2008, the film Le Missionnaire was shot largely in the village.",In 2008 the film Le Missionnaire was shot largely in the village.,fr,1.102555611,Le Missionnaire's shooting location was in the village.,Le Missionnaire built large sets to look like the village.,Le Missionnaire used local extras in the village it filmed it.,{}
3L7SUC0TTVWN5OBALQ5NPHLTLW00MB,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:56 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:56 PDT 2020,,,3DHE4R9OCXDXV8GWFCG7JKQWIE52G3,A1WTUFTRMUN5IR,Approved,Tue Apr 21 12:23:08 PDT 2020,Tue Apr 21 16:23:37 PDT 2020,Wed Apr 22 16:23:37 PDT 2020,Tue Apr 21 23:17:58 PDT 2020,,,14429,100% (1/1),100% (1/1),100% (1/1),"I've been doing various jobs, but I've ended up in the water.",The roadblocks were becoming numerous but he blasted his way through.,ja,1.021701182,"I've had a few jobs, but I'm still in the weeds.","I do not have a job, because I have amassed a large fortune.","I got a couple of different jobs now, and things are starting to look good.",{}
3LAZVA75NJTI11Z0DTOE093DDUZ2OC,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:59 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:59 PDT 2020,,,34QN5IT0T0TB6J70HR058JGJXW108S,A2O5OJXCUFQ3FV,Approved,Tue Apr 21 07:57:54 PDT 2020,Tue Apr 21 07:59:37 PDT 2020,Wed Apr 22 07:59:37 PDT 2020,Tue Apr 21 23:17:58 PDT 2020,,,103,100% (25/25),100% (25/25),100% (25/25),Chamber Ensembles - Ensembles grouped together based on the instrument.,- Big toys centered on a slide.,ja,1.026543007,The Chamber Ensembles are put together based on the instruiment.,The Chamber Ensembles is grouped together based on height not instruments.,The Chamber Ensembles never has over 10 people.,{}
3LEG2HW4UGPOVOM7EQ5ODFUZLT82FQ,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:56 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:56 PDT 2020,,,33FOTY3KENNDPBIVUMKAOAVCSGZC1M,A243X2Y9HP7630,Approved,Tue Apr 21 12:22:44 PDT 2020,Tue Apr 21 12:31:27 PDT 2020,Wed Apr 22 12:31:27 PDT 2020,Tue Apr 21 23:17:58 PDT 2020,,,523,100% (366/366),100% (35/35),100% (35/35),"In its use, the people of Indonesia often use the king's title to refer to monarchy rulers in general, be it the emperor or the sultan.",When this happened the Royal Governor of each county would report to the Governor-General instead of directly to the Monarch or the Privy Council.,id,1.022616873,The country of Indonesia is still a Monarchy only on paper,Indonesia was never ruled by kings,The king still rules Indonesia,{}
3M0556243TMKKAB0093853XXWOZFNU,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,34S6N1K2ZWLHWQXF9OGUJG163DYHLT,A1PAY3X73PQ16S,Approved,Tue Apr 21 07:22:14 PDT 2020,Tue Apr 21 07:36:21 PDT 2020,Wed Apr 22 07:36:21 PDT 2020,Tue Apr 21 23:17:58 PDT 2020,,,847,100% (44/44),100% (44/44),100% (43/43),"The programs of the early 1940s opened with Raymond Edward Johnson, who presented himself as ""Your host, Raymond"" with a mocking and sardonic voice.","The early 1940s programs opened with Raymond Edward Johnson introducing himself as ""Your host, Raymond"" in a mockingly sardonic voice.",fr,1.093808651,Raymond Edward Johnson could speak in a mocking and sardonic voice.,Raymond Edward Johnson was mute.,Raymond Edward Johnson's normal voice was very gentle.,{}
3M47JKRKCY33YAVLTEBLT0UPEUX68U,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3ATTHHXXWBQCSFPOTP13UMX8AZNXIO,A1PTH9KTRO06EG,Approved,Tue Apr 21 07:23:54 PDT 2020,Tue Apr 21 08:25:04 PDT 2020,Wed Apr 22 08:25:04 PDT 2020,Tue Apr 21 23:17:58 PDT 2020,,,3670,100% (28/28),100% (28/28),100% (28/28),"Among other things, Dayen's expanded collection is about Anton Sintra and Geork Perhihu, and the latter is particularly famous for its collection of books by Johann Zebatian Bach and Karl Philip Emmanuel Bach.",Among the collections he amassed were those of Anton Schindler and Georg Pölchau; the latter was especially notable for its manuscripts by Johann Sebastian Bach and Carl Philipp Emanuel Bach.,ja,1.040553038,Dayen's expanded collection has multiple creators who contributed.,Dayen has never heard of or seen a book by the author Johann Zebatian Bach or Karl Phillip Emmanuel Bach.,Dayen was friends with all of the contributors of his/her expanded collection.,{}
3M47JKRKCY33YAVLTEBLT0UPEUX86W,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,37TD41K0AIBDJVHP75ZUKBILIF1SC9,A171S8E9IFSHH2,Approved,Tue Apr 21 07:41:52 PDT 2020,Tue Apr 21 11:27:00 PDT 2020,Wed Apr 22 11:27:00 PDT 2020,Tue Apr 21 23:18:15 PDT 2020,,,13508,100% (22/22),100% (22/22),100% (21/21),The amount shall also be based on the number and value of the closed transactions.,Fees were based on the number and type of courses taken.,cs,1.027696518,The amount is based on the value and quantity of closed transactions.,The amount is based on the color of closed transactions.,The amount is based on the quantity of closed transactions.,{}
3M4KL7H8KWPLNAB0UT26EQ7H0OR165,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:04 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:04 PDT 2020,,,3LJ7UR74RIFD8EC56UCQ2JWR33CN4F,A29VL3MZE7YPBZ,Approved,Tue Apr 21 07:22:38 PDT 2020,Tue Apr 21 07:57:58 PDT 2020,Wed Apr 22 07:57:58 PDT 2020,Tue Apr 21 23:18:15 PDT 2020,,,2120,100% (46/46),100% (46/46),100% (46/46),"This is a list of works classified as cyberpunk, a subgenre of science fiction.","It's a derivative of cyberpunk, itself a subgenus of science fiction.",fr,1.0285238,Cyberpunk can often be described as a subgenre of science fiction.,Cyberpunk does not have elements of science fiction to it.,Cyberpunk can also be considered a subgenre of horror.,{}
3M4KL7H8KWPLNAB0UT26EQ7H0OR61A,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:05 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:05 PDT 2020,,,32Q90QCQ1TNUSAOVYNWNJDREMX6EKC,AYJGQBBK6KXZ7,Approved,Tue Apr 21 08:17:30 PDT 2020,Tue Apr 21 11:42:27 PDT 2020,Wed Apr 22 11:42:27 PDT 2020,Tue Apr 21 23:18:15 PDT 2020,,,12297,100% (50/50),100% (50/50),100% (50/50),"Later in 1863, the Granadine Confederation changed its name officially to the United States of Colombia, and in 1886, adopted its present-day name: the Republic of Colombia.","In 1863 the New Granada officially changed its name to the Colombian Union, and in 1886 adopted the name now used: the Republic of Colombia.",id,1.06650354,The Republic of Columbia has gone through a couple of name changes since 1863 when it was officially known as the Granadine Confederation.,"Though in the past the Granadine Confederation was known as Australia, today it is called the United Kingdom.","Due to shifting leaders and boundaries, the Granadine Confederation became the United States of Columbia and then eventually the Republic of Colombia.",{}
3M67TQBQQIQ4ZHQYOJYB91RMUJ5A9D,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,3IHR8NYAM83DBZOIM9PI681M3IDP4D,A4IH4CO046EV3,Approved,Tue Apr 21 07:22:32 PDT 2020,Tue Apr 21 10:03:22 PDT 2020,Wed Apr 22 10:03:22 PDT 2020,Tue Apr 21 23:18:16 PDT 2020,,,9650,100% (4/4),100% (4/4),100% (4/4),15 The Slovenian Cup was held in Yugoslavia from 1953 to 1990.,"From 1930 to 1990, Slovenia competed as part of Yugoslavia.",de,1.032036,There was a Slovenian Cup was held in Yugoslavia for over 30 years.,The Slovenian Cup was held in Serbia in 1989.,The Slovenian Cup was held in Poland in 1991.,{}
3M7OI89LVZQ5ADLYAQRQVMQ84LI6C0,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:08 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:08 PDT 2020,,,3WMINLGALC59JZVVQ5D3ZBOFW9UACV,A2MRHI9MYSZ37U,Approved,Tue Apr 21 07:22:26 PDT 2020,Tue Apr 21 08:02:56 PDT 2020,Wed Apr 22 08:02:56 PDT 2020,Tue Apr 21 23:18:16 PDT 2020,,,2430,100% (1/1),100% (1/1),100% (1/1),The clean data cycle is the ability to remove these Gitter effects in digital space.,This action increases the effectiveness of the technique in removing plaque at the gum line.,ja,1.02004052,The Gitter in digital space are removed by clean data cycle.,clean data cycle cannot remove any effects.,Gitter effects are removed by clean data cycle and cats-effect.,the prompt is little difficult to understand.
3MGHRFQY2MRNZ50O4TTYJC80U6DY0Y,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3SPJ0334225XNVZ4G385P1JHPK6JYS,A2VRDE2FHCBMF8,Approved,Tue Apr 21 07:22:07 PDT 2020,Tue Apr 21 07:34:43 PDT 2020,Wed Apr 22 07:34:43 PDT 2020,Tue Apr 21 23:18:16 PDT 2020,,,756,100% (14/14),100% (14/14),100% (14/14),(Leanne is the only one seen without this coloured mask) The Birds first appeared in episode 24 of The New Tomorrow.,"(This karacter began to appear in episode 1) Caterpillar, an animal Masha once captured using a net (episode 24).",id,1.024639222,"(The only person seen without this coloured mask is Leanne) The Birds appeared for the first time in ""The New Tomorrow"", in the episode 24","(Leanne is the only one wearing the coloured mark) The Birds first appeared in ""The New Tomorrow"" in the episode 42","(Leanne is the only person that is not wearing this red mask) The Birds apperead for the first time in the episode 24 of ""The New Tomorrow""",{}
