HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.premise,Input.cid,Answer.correct,Answer.incorrect,Answer.maybe,Answer.problems,Approve,Reject
3E6L1VR4XXOCDP581SHR3SBB2R76FV,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:01 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:01 PDT 2020,,,33F859I567F5JHB3IBR05D51XUXHBB,A9HQ3E0F2AGVO,Approved,Sat Jun 13 17:24:36 PDT 2020,Sat Jun 13 17:57:14 PDT 2020,Tue Jun 16 17:57:14 PDT 2020,Mon Jun 15 10:00:05 PDT 2020,,,1958,100% (63/63),100% (61/61),100% (43/43),wiki_358580,I women's basketball season in November.,GE_wiki19_55684346_1_1,There is a season dedicated to womens basketball.,Women's basketball season is in April.,Womens basketball spans multiple months.,{},,
3E6L1VR4XXOCDP581SHR3SBB2R7F64,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:20 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:20 PDT 2020,,,3Z2R0DQ0JIGZBUK59HQJJH5KB8TE2R,A207IHY6GERCFO,Approved,Sat Jun 13 13:13:03 PDT 2020,Sat Jun 13 16:54:04 PDT 2020,Tue Jun 16 16:54:04 PDT 2020,Mon Jun 15 10:00:31 PDT 2020,,,13261,100% (27/27),100% (25/25),100% (25/25),wiki_98392,Incumbent Democratic Senator Ellison D. Smith won the Democratic primary and defeated Republican challenger Clara Harrigal in the general election to win another six-year term.,DL_wiki17_16298739_1_1,Ellison D. Smith won the election for senator,Harrigal ended up with 88% of the vote,Ellison D. Smith was from a Southern state,{},,
3E9ZFLPWOZU96VRU3NW2621NFNXXI6,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:09 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:09 PDT 2020,,,31Q0U3WYDQH7DUNZ35CZ8O3YXFB71H,APX97K33SVQF1,Approved,Sat Jun 13 13:12:27 PDT 2020,Sat Jun 13 13:39:31 PDT 2020,Tue Jun 16 13:39:31 PDT 2020,Mon Jun 15 10:00:16 PDT 2020,,,1624,100% (51/51),100% (44/44),100% (44/44),wiki_431905,"Studebaker began using the Commander name in 1927 and continued to use it until 1964, with the exception of 1936 and 1959-63.",BG_wiki61_1297315_1_1,Studebaker was not referred to by the Commander title in 1936.,Studebaker began using the Commander name in 1936.,Studebaker used the Commander title many times between 1927 and 1964.,{},,
3ECKRY5B1RYYBQR945KN3NHYNNVZI5,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:07 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:07 PDT 2020,,,3R6P78PK7LDRF7A9YR03K7ZMO1KGT1,A1SX8IVV82M0LW,Approved,Sat Jun 13 13:11:23 PDT 2020,Sat Jun 13 14:19:09 PDT 2020,Tue Jun 16 14:19:09 PDT 2020,Mon Jun 15 10:00:46 PDT 2020,,,4066,100% (2109/2109),100% (629/629),100% (111/111),wiki_371823,"Albert Edward Terry (born 17 May 1934), also known by the nickname of ""Abe"", is an English former professional rugby league footballer who played in the 1950s and 1960s.",DZ_wiki35_23148349_1_0,Terry usually goes by the nickname of Abe.,Terry was also active during the 1970s.,Terry was born in the 19th century.,{},,
3EFNPKWBMTQMJ230F808TICNMYG03F,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:15 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:15 PDT 2020,,,388U7OUMF83HOOMWG065Z0BOTZ00R7,AUZNPN9K203UD,Approved,Sat Jun 13 13:16:40 PDT 2020,Sat Jun 13 14:13:19 PDT 2020,Tue Jun 16 14:13:19 PDT 2020,Mon Jun 15 10:00:24 PDT 2020,,,3399,100% (182/182),100% (54/54),100% (54/54),wiki_670919,"It is the women's equivalent of the County Championship, although it operates as a 50-over limited overs cricket competition with teams organised into a number of divisions.",EA_wiki42_23617985_1_1,It operates as a 50-over limited overs cricket competition in the County Championship.,It is the women's equivalent of the County Championship and operates as a 30 limited overs cricket competition with teams organised without divisions.,It is the women's equivalent of the County Championship organised into a number of divisions of 7.,{},,
3EFNPKWBMTQMJ230F808TICNMYG30I,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:17 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:17 PDT 2020,,,3TOK3KHVJUKS9MU097AAKKG6QR0O72,AITP2LUW8GPB,Approved,Sat Jun 13 14:06:47 PDT 2020,Sat Jun 13 14:48:44 PDT 2020,Tue Jun 16 14:48:44 PDT 2020,Mon Jun 15 10:00:27 PDT 2020,,,2517,100% (217/217),100% (143/143),100% (37/37),wiki_493246,There they separated while Keng continued his film business and became one of Hong Kong's first millionaires.,DB_wiki99_12239226_1_5,The keng continued well,Hong Kong was not millionaire.,The ken continued something,{},,
3EGKVCRQFXUOJS3Y29QN3T4JM38BYI,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:11 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:11 PDT 2020,,,3RXCAC0YISR8HNILVTP8TB3ZAO08G5,A1E77HZO63E334,Approved,Sat Jun 13 13:12:59 PDT 2020,Sat Jun 13 14:35:32 PDT 2020,Tue Jun 16 14:35:32 PDT 2020,Mon Jun 15 10:00:52 PDT 2020,,,4953,100% (212/212),100% (151/151),100% (79/79),wiki_6175,"A parent-controlled school is a type of private school in which significant power is vested in the parents of students, usually through an association.",FD_wiki28_38845058_1_0,Parent-controlled schools let parents have power over the running of the school.,Parent-controlled schools are when parents teach the children instead of teachers.,Parent-controlled schools are best for children.,{},,
3EHIMLB7F81JVZF2PX2PQRJFO1AH8Q,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:11 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:11 PDT 2020,,,34V1S5K3GT36YZCPO8M0HGLL0GE69P,A12ATVBE1I4567,Approved,Sat Jun 13 18:28:54 PDT 2020,Sat Jun 13 18:48:49 PDT 2020,Tue Jun 16 18:48:49 PDT 2020,Mon Jun 15 10:00:19 PDT 2020,,,1195,100% (139/139),100% (133/133),100% (21/21),wiki_332629,"It covers roughly the Eastern half of Tottori and consists of the cities of Tottori and Kurayoshi and the counties of Iwami, Yazu as well as the towns of Yurihama and Misasa in Tōhaku District.",EO_wiki53_30864347_1_1,Yurihama is located in Tohaku District.,Yurihama and Misasa are different names for the same town.,The city of Tottori is part of Iwami.,{},,
3EHVO81VN6N1KZVHQCTABHW7AV41HQ,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:01 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:01 PDT 2020,,,3DHE4R9OCXDXV8GWFCG7JKQWOO7G29,AITP2LUW8GPB,Approved,Sat Jun 13 19:08:55 PDT 2020,Sat Jun 13 19:44:48 PDT 2020,Tue Jun 16 19:44:48 PDT 2020,Mon Jun 15 10:00:37 PDT 2020,,,2153,100% (217/217),100% (143/143),100% (37/37),wiki_665021,"Bandit Petersburg (or Gangster Petersburg, ) is a Russian detective television series.",FS_wiki78_47889162_1_0,"Bandit Petersburg (or Gangster Petersburg, ) is a Russian detective television series.","Bandit Petersburg (or Gangster Petersburg, ) is a English detective series.","Bandit Petersburg (or Gangster Petersburg, ) is a Russian detective movie series",{},,
3EHVO81VN6N1KZVHQCTABHW7AV4H16,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:09 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:09 PDT 2020,,,3MRNMEIQW680KASDNSX4SVM8HWILDT,A2O5OJXCUFQ3FV,Approved,Sat Jun 13 13:11:13 PDT 2020,Sat Jun 13 13:16:40 PDT 2020,Tue Jun 16 13:16:40 PDT 2020,Mon Jun 15 10:00:17 PDT 2020,,,327,100% (81/81),100% (56/56),100% (56/56),wiki_895934,"The supporting cast features Sam Levene, Barbara Nichols, Joe Frisco, Edith Atwater, David White and Emile Meyer.",AG_wiki41_76371_1_3,Barabara Nichols and Joe Frisco have worked together.,Same Levene was a lead actor in this.,Barabara Nichols and David White work well together.,{},,
3EKTG13IZV502K0WAJR6N1DHPN8MLQ,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:17 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:17 PDT 2020,,,3H7Z272LX89997V3S1OZSP3XVFLLP7,A2TBXASXZIRNNW,Approved,Sat Jun 13 13:28:17 PDT 2020,Sat Jun 13 13:50:25 PDT 2020,Tue Jun 16 13:50:25 PDT 2020,Mon Jun 15 10:00:28 PDT 2020,,,1328,100% (1750/1750),100% (70/70),100% (70/70),wiki_637588,Kamma Bodil Flæng (born 30 March 1976) is a Danish retired football defender.,FV_wiki71_49882508_1_0,Kamma Bodil Flæng has played soccer.,Kamma Bodil Flæng has never put on a jersey.,Kamma Bodil Flæng has only played soccer.,{},,
3EKZL9T8Y9OL725F69IUSDFYESVCHR,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:19 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:19 PDT 2020,,,3907X2AHF1738L9VIV6UDT4OPFUP2M,A1ZT30BGR3266K,Approved,Sat Jun 13 13:11:34 PDT 2020,Sat Jun 13 16:54:40 PDT 2020,Tue Jun 16 16:54:40 PDT 2020,Mon Jun 15 10:00:30 PDT 2020,,,13386,100% (310/310),100% (253/253),100% (46/46),wiki_5018,Apha aequalis is a moth in the family Eupterotidae.,FQ_wiki94_46869894_1_0,Apha aequalis is a scientific name of a winged insect.,Apha aequalis is the scientific name of a yellow swallow tailed butterfly.,Apha aequalis originate from Mexico and migrate north.,{},,
3EKZL9T8Y9OL725F69IUSDFYESVHCW,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:13 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:13 PDT 2020,,,3HYA4D452SLRH8K14SAP1ZQKN982FX,A24RGLS3BRZ60J,Approved,Sat Jun 13 13:25:25 PDT 2020,Sat Jun 13 14:53:05 PDT 2020,Tue Jun 16 14:53:05 PDT 2020,Mon Jun 15 10:00:55 PDT 2020,,,5260,100% (449/449),100% (3/3),100% (3/3),wiki_798806,He is now married to Ann Sega and they have two sons.,AX_wiki86_656346_1_6,Ann Sega is marries and has two children.,"Ann Sega divorced his husband last year, thankfully they didn't share any children.",Ann Sega's two children are 12 and eight years old.,{},,
3EN4YVUOUDU516B0L5H2I3GNS2MXJI,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:09 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:09 PDT 2020,,,3VAR3R6G1Q3W90ZJJC2GYKC11AQO87,A38DXFI1TZA295,Approved,Sat Jun 13 13:28:05 PDT 2020,Sat Jun 13 14:25:14 PDT 2020,Tue Jun 16 14:25:14 PDT 2020,Mon Jun 15 10:00:16 PDT 2020,,,3429,100% (41/41),100% (41/41),100% (38/38),wiki_778251,The podcast is slightly longer than the broadcast version.,CS_wiki04_8300238_1_4,The broadcast version is slightly shorter than the podcast version.,The podcast is ten times longer than the broadcast version.,The podcast and broadcast version are in high definition audio.,{},,
3EN4YVUOUDU516B0L5H2I3GNS2NJX5,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:15 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:15 PDT 2020,,,337RC3OW064MERSZEDXYYHSFH3MVL2,A207IHY6GERCFO,Approved,Sat Jun 13 13:12:04 PDT 2020,Sat Jun 13 16:10:23 PDT 2020,Tue Jun 16 16:10:23 PDT 2020,Mon Jun 15 10:00:58 PDT 2020,,,10699,100% (27/27),100% (25/25),100% (25/25),wiki_877678,"Golm transmitter was a medium wave broadcasting facility on the area of a former ""Reichsarbeitsdienst"" officer candidate school at Kuhforter Damm in Golm near Potsdam.",CT_wiki63_8840668_1_0,There was a broadcasting facility near Potsdam,The facility broadcast only in long wave form,The transmitter was destroyed,{},,
3EPG8DX9LLSSLYUOAC3RNGBF82IP50,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:03 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:03 PDT 2020,,,3RXCAC0YISR8HNILVTP8TB3ZAOZG8C,AAQREZOK13OV7,Approved,Sat Jun 13 13:11:10 PDT 2020,Sat Jun 13 16:20:42 PDT 2020,Tue Jun 16 16:20:42 PDT 2020,Mon Jun 15 10:00:10 PDT 2020,,,11372,100% (162/162),100% (34/34),100% (34/34),wiki_239235,"It opened to the public in late October 2016 and has a capacity of 32,507 spectators.",FL_wiki03_43042922_1_1,"It could over 32,000 spectators when it opened.",It opened up to the public in early 2015.,"It originally was planned with a capacity of 45,000 spectators.",{},,
3EQPA8A375YU61BFMN5NFOWY02KZJH,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:09 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:09 PDT 2020,,,3KB8R4ZV1F9RJLGSY59IKDT0IULGBC,AUZNPN9K203UD,Approved,Sat Jun 13 13:25:46 PDT 2020,Sat Jun 13 15:07:32 PDT 2020,Tue Jun 16 15:07:32 PDT 2020,Mon Jun 15 10:00:15 PDT 2020,,,6106,100% (182/182),100% (54/54),100% (54/54),wiki_801280,It was the inaugural running of the 6 Hours of Bahrain and the sixth round of the 2012 FIA World Endurance Championship season.,FA_wiki40_37182451_1_1,It was the sixth round of the 2012 FIA World Endurance Championship season.,It was the inaugural running of the 6 Hours of Bahrain and the first round of the 2001 FIA World Endurance Championship season.,The inaugural running of the 6 Hours of Bahrain started quite before the sixth round of the 2012 FIA World Endurance Championship season.,{},,
3EQPA8A375YU61BFMN5NFOWY02LJZ2,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:15 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:15 PDT 2020,,,3BEFOD78W7V7QWR5UTXQP47R4OG4M2,A1PAY3X73PQ16S,Approved,Sat Jun 13 13:12:03 PDT 2020,Sat Jun 13 13:59:55 PDT 2020,Tue Jun 16 13:59:55 PDT 2020,Mon Jun 15 10:00:59 PDT 2020,,,2872,100% (216/216),100% (122/122),100% (63/63),wiki_154521,"This is a complete list in alphabetical order of cricketers who have played for Essex in top-class matches since 1894 when the team was elevated to ""unofficial"" first-class status before the club joined the County Championship in 1895 and was granted ""official"" first-class status.",FC_wiki02_38125115_1_0,There are cricketers who have played for Essex in top-class matches since 1894.,There are no cricketers who have played for Essex in top-class matches since 1894.,There are cricketers who have played for Essex in mid-class matches since 1894.,{},,
3EQVJH0T41N2TJ7QSVDKHNF22EVHTF,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:18 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:18 PDT 2020,,,3TOK3KHVJUKS9MU097AAKKG6QQP7O8,A3FQDPUAXJB0BS,Approved,Sat Jun 13 13:26:17 PDT 2020,Sat Jun 13 13:37:29 PDT 2020,Tue Jun 16 13:37:29 PDT 2020,Mon Jun 15 10:00:28 PDT 2020,,,672,100% (3/3),100% (2/2),100% (2/2),wiki_340886,"Marie Anne de Mailly-Nesle, duchesse de Châteauroux (5 October 1717 – 8 December 1744) was the youngest of the five famous ""de Nesle"" sisters, four of whom would become the mistress of King Louis XV of France.",BA_wiki26_838311_1_0,Marie Anne de Mailly-Nesle had at least four sisters.,Marie Anne de Mailly-Nesle was the oldest of the five de Nesle sisters.,Marie Anne de Mailly-Nesle was a mistress of King Louis XV of France.,{},,
3F6045TU7EQQUYGTWDKBD6G2PUK99H,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:03 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:03 PDT 2020,,,3GNA64GUZF6G7UTX0RNHB5XAEL7Q5F,A1SX8IVV82M0LW,Approved,Sat Jun 13 13:11:10 PDT 2020,Sat Jun 13 14:17:24 PDT 2020,Tue Jun 16 14:17:24 PDT 2020,Mon Jun 15 10:00:39 PDT 2020,,,3974,100% (2109/2109),100% (629/629),100% (111/111),wiki_332959,"Denhamia oleaster is a shrub or small tree within the family Celastraceae, endemic to Queensland.",FB_wiki59_37894019_1_0,The Denhamia oleaster is endemic to Queensland.,The Denhamia oleaster is currently endangered.,The Denhamia oleaster is a large shrub.,{},,
3FBEFUUYRL7HHYO0QCVZPR0K5BU6AI,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:00 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:00 PDT 2020,,,36TFCYNS45CCWKE4N7JIUAWTGXMHXL,A1SC3CR9BN0HZW,Approved,Sat Jun 13 13:12:45 PDT 2020,Sat Jun 13 13:41:09 PDT 2020,Tue Jun 16 13:41:09 PDT 2020,Mon Jun 15 10:00:05 PDT 2020,,,1704,100% (121/121),100% (121/121),100% (63/63),wiki_887557,"It is sometimes still called ""Paskoyac"" by locals after the first trading post, called Fort Paskoya and constructed during French colonial rule.",AI_wiki21_113142_1_2,"Locals like to call it ""Paskoyac"".","The Spanish colonials gave the name ""Paskoyac"".","""Paskoyac"" was named after Fort Paskoya.",{},,
3FBEFUUYRL7HHYO0QCVZPR0K5BUA6M,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:16 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:16 PDT 2020,,,3DH6GAKTYZRNNA48YPBRDV77ETWYZX,A2VRDE2FHCBMF8,Approved,Sat Jun 13 18:12:11 PDT 2020,Sat Jun 13 18:35:09 PDT 2020,Tue Jun 16 18:35:09 PDT 2020,Mon Jun 15 10:00:25 PDT 2020,,,1378,100% (496/496),100% (367/367),100% (78/78),wiki_558119,"Rice farming culture has prospered here since ancient times, and vestiges can be seen at the ruins of Nabatake in Karatsu and the Yoshinogari site in Yoshinogari.",AL_wiki64_180747_1_2,There is a very old culture about the farming of rice.,They started cultivating rice only in recent times.,They produce both white and brown rice.,{},,
3FCO4VKOZ5F3BBJHPR2DROQ7L1C7ED,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:14 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:14 PDT 2020,,,34X6J5FLPU0OET8IPTRBCFGFWM2QJ1,A2MQGU4NZZ8V0H,Approved,Sat Jun 13 13:11:16 PDT 2020,Sat Jun 13 14:07:48 PDT 2020,Tue Jun 16 14:07:48 PDT 2020,Mon Jun 15 10:00:23 PDT 2020,,,3392,100% (90/90),100% (54/54),100% (54/54),wiki_275755,Stunt swimming and trick swimming is swimming beyond using the traditional strokes and is usually performed for entertainment or for publicity.,EN_wiki09_30082576_1_0,More than just traditional strokes are used for stunt and trick swimming.,Stunk and trick swimming traditional strokes are required otherwise you face disqualification.,Trick swimming has gained popularity in Canada recently,{},,
3FDWKV9VCO43LANQJXJ7EO902E0UMR,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:07 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:07 PDT 2020,,,3RYC5T2D74VKC5QGXLLVE1CW17APR1,A3774HPOUKYTX7,Approved,Sat Jun 13 13:12:24 PDT 2020,Sat Jun 13 13:24:50 PDT 2020,Tue Jun 16 13:24:50 PDT 2020,Mon Jun 15 10:00:14 PDT 2020,,,746,100% (32/32),100% (32/32),100% (27/27),wiki_261501,"He was born in Boulogne-Billancourt, Hauts-de-Seine, the son of actor Jean-Paul Belmondo and grandson of sculptor Paul Belmondo.",BF_wiki88_1235361_1_1,He has a family of artists.,He wasn't born to any artists.,he really enjoys all art,{},,
3FDWKV9VCO43LANQJXJ7EO902E1MUK,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:22 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:22 PDT 2020,,,3L6L49WXW1Z9IP6Z2UG482W5ITQ54D,A272X64FOZFYLB,Approved,Sat Jun 13 13:12:15 PDT 2020,Sat Jun 13 16:46:23 PDT 2020,Tue Jun 16 16:46:23 PDT 2020,Mon Jun 15 10:00:34 PDT 2020,,,12848,100% (856/856),100% (131/131),100% (37/37),wiki_72109,The change of the parameters is kept as small as possible.,ED_wiki38_24933015_1_2,The parameters are altered by the smallest degree possible.,The value of the parameters fluctuates wildly as the parameters are frequently changed.,"The parameters are changed when the number of data points exceeds 3,000.",{},,
3FHTJGYT8O2Q1VJ8R8MIRD24YBXPGJ,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:18 PDT 2020,2,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:18 PDT 2020,,,3QXNC7EIPJXBKOQAMJ6J8FBUNE609Y,A1THCNYQ6HMSBZ,Approved,Sat Jun 13 13:55:29 PDT 2020,Sat Jun 13 14:30:18 PDT 2020,Tue Jun 16 14:30:18 PDT 2020,Mon Jun 15 10:00:30 PDT 2020,,,2089,100% (59/59),100% (46/46),100% (46/46),wiki_550838,"It acts as a digital journal, address book, calendar, and planner with Daria-based themes, graphics, and quotes, as well as video and audio clips.",FD_wiki34_38873097_1_5,"It works as a digital journal, address book, calendar, and planner.","It acts as a virtual assistant, database and personal shopper.","It works as a digital journal, address book, calendar, and planner but has major stability issues.",{},,
3FI30CQHVLLM08TSWQVVK2KQNTF6BD,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:00 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:00 PDT 2020,,,3TU5ZICBRE3ZUCCZYPUKNP71GB88QZ,A1THCNYQ6HMSBZ,Approved,Sat Jun 13 18:11:40 PDT 2020,Sat Jun 13 18:19:30 PDT 2020,Tue Jun 16 18:19:30 PDT 2020,Mon Jun 15 10:00:35 PDT 2020,,,470,100% (59/59),100% (46/46),100% (46/46),wiki_355385,The Siberian fur trade had a significant impact on the development of Siberia through exploration and colonization.,EV_wiki55_34400264_1_2,The exploration and colonization of Siberia was significantly impacted by the Siberian fur trade.,The Siberian fur trade had negligible effects on the exploration and colonization of Siberia.,The exploration and colonization of Siberia was significantly impacted by the Siberian fur trade but many animal species faced extinction cause of it.,{},,
3FJ2RVH2508FUEVUB45W3J8OJOA29I,3RCYW2YZZTX89H7A5RLZHEBCN0VEEK,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.00,Sat Jun 13 13:11:10 PDT 2020,1,BatchId:4078429;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:11:10 PDT 2020,,,3C5W7UE9CGSYOYFFE4ZVMF4PXJKMXY,A18T7E73TNGOKP,Approved,Sat Jun 13 13:11:38 PDT 2020,Sat Jun 13 13:24:46 PDT 2020,Tue Jun 16 13:24:46 PDT 2020,Mon Jun 15 10:00:50 PDT 2020,,,788,100% (412/412),100% (348/348),100% (58/58),wiki_733499,He is currently manager of Watton United and a licensed football agent.,CV_wiki19_9429553_1_1,He is a licensed football agent.,He works as a ballet dancer.,He is a licensed basketball agent.,{},,
