HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.premise,Input.cid,Answer.correct,Answer.incorrect,Answer.maybe,Answer.problems,Approve,Reject
3R0WOCG21NB0HGHD64K4VYM6T08DUS,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:37 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:37 PDT 2020,,,3LOZAJ85YEF8HUBM4MGB76QRRE2X2H,A2TBXASXZIRNNW,Approved,Sat Jun 13 13:08:42 PDT 2020,Sat Jun 13 13:30:00 PDT 2020,Tue Jun 16 13:30:00 PDT 2020,Sun Jun 14 20:17:37 PDT 2020,,,1278,100% (1750/1750),100% (70/70),100% (70/70),gigaword_143115,"Those commended included women reporters who worked in base areas behind the enemy lines and broadcasters who worked in the cave dwellings in Yan'an, said Li Qin, president of the BWJA.",XIN_ENG_19950608.0117_3_0,Li Qin has a high position at BWJA.,Li Qin is only a fast food worker.,Li Qin has always been the president.,{},,
37J05LC5AYLR306JU5GQOWDVCKADJW,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:33 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:33 PDT 2020,,,30OG32W0SVDV0G9YV0O3B58IM3INEP,A2M1CVZZJAN4T4,Approved,Sat Jun 13 13:07:48 PDT 2020,Sat Jun 13 14:05:46 PDT 2020,Tue Jun 16 14:05:46 PDT 2020,Sun Jun 14 20:17:37 PDT 2020,,,3478,100% (390/390),100% (12/12),100% (12/12),gigaword_241992,"This means foreign nongovernmental organizations have taken on the rubble removal task themselves, often fighting for a small pool of available money and contracts.",APW_ENG_20100912.0034_7_0,There is often only a small pool of available money and contracts for the rubble removal task.,There are plenty of money and contracts for the rubble removal task.,Foreign nongovernmental organizations got involved on the rubble removal task because local organizations were not interested.,{},,
3R15W654VEVRNZYO2CYN4AXMZO4LQB,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:34 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:34 PDT 2020,,,3MYYFCXHJ497YMVJJQZVCZNU822G44,A3SXNRM8UV25U8,Approved,Sat Jun 13 13:08:12 PDT 2020,Sat Jun 13 13:12:46 PDT 2020,Tue Jun 16 13:12:46 PDT 2020,Sun Jun 14 20:17:37 PDT 2020,,,274,100% (1/1),100% (1/1),100% (1/1),gigaword_149215,"China opposes Israel's construction of ""separation wall"" that runs into the occupied Palestinian territory, said Chinese Foreign Ministry spokeswoman Zhang Qiyue here Monday.",XIN_ENG_20040223.0088_0_0,"Israel is constructing a ""separation wall"" that runs into the occupied Palestinian territory and the Chinese Foreign Minister said on Monday that it is opposed by China.","China is financially backing Israel is constructing a ""separation wall"" that runs into the occupied Palestinian territory, says Chinese Foreign Ministry spokeswoman Zhang Qiyue.","China is not in agreement with Israel is constructing a ""separation wall"" that runs into the occupied Palestinian territory but they have ongoing talks planned to discuss it.",{},,
3K8CQCU3KF3MVWXVQYD89RJXSKLNWJ,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,3U0SRXB7CE7K9KE3H683AC711SARN8,A3H0K317AYAM8E,Approved,Sat Jun 13 13:15:11 PDT 2020,Sat Jun 13 13:19:39 PDT 2020,Tue Jun 16 13:19:39 PDT 2020,Sun Jun 14 20:17:37 PDT 2020,,,268,100% (2/2),100% (2/2),100% (2/2),gigaword_55803,He made many of the most enjoyable films in Hollywood history.,NYT_ENG_19991231.0037_18_4,"Of all great filmes in Hollywood history, many of those were made by him.",He failed in his pursuit of making enjoyable films in Hollywood history.,"Not only he made a great number of films, but the most enjoyable of them in Hollywood history were also made by him.",{},,
3ICOHX7ENDDPT0JX4SH4C9GKDN60E6,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:37 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:37 PDT 2020,,,33M4IA01QH3PLES7JCVC8EYZ36IXRW,A1ZT30BGR3266K,Approved,Sat Jun 13 13:08:55 PDT 2020,Sat Jun 13 16:10:35 PDT 2020,Tue Jun 16 16:10:35 PDT 2020,Sun Jun 14 20:17:37 PDT 2020,,,10900,100% (304/304),100% (247/247),100% (40/40),gigaword_173689,"During the negotiation here, delegates from the two countries agreed to boost investments in tourism and exchanges of industrial and electronic products, shoes, food and other products.",XIN_ENG_20090228.0133_3_0,The negotiation involved an increased investment in the tourism sector and trade various retail products.,The negotiation had to be postponed and an agreement was never reached as a result.,The negotiation last around three hours from start to finish.,{},,
3NBFJK3IOIK8GV77C8932DXEO60GOS,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:33 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:33 PDT 2020,,,3S06PH7KSS6NU3O9UIFL8GDUJQD1D3,A1F1BIPJR11LSR,Approved,Sat Jun 13 13:08:43 PDT 2020,Sat Jun 13 13:47:05 PDT 2020,Tue Jun 16 13:47:05 PDT 2020,Sun Jun 14 20:17:37 PDT 2020,,,2302,100% (283/283),100% (226/226),100% (41/41),gigaword_372284,"""Lin I-hsiung is the best choice for this role, "" he said.",CNA_ENG_20100131.0011_4_0,Lin I-hsiung is a candidate for the role.,There is a better choice than Lin I-hsiung.,Lin I-hsiung is the only good choice for the role.,{},,
3ZRKL6Z1E95NENZ0JPQCMI7FLV3GSP,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,37M28K1J0RFWRD110XUPMF1AS4FAJD,APX97K33SVQF1,Approved,Sat Jun 13 14:15:21 PDT 2020,Sat Jun 13 15:25:38 PDT 2020,Tue Jun 16 15:25:38 PDT 2020,Sun Jun 14 20:17:37 PDT 2020,,,4217,100% (51/51),100% (44/44),100% (44/44),gigaword_281619,The study may yield some lessons for Americans in despair over the recession.,LTW_ENG_20090210.0107_2_0,Americans affected by the recession may learn something out of the study.,The study won't yield any lessons for people who are struggling due to the recession.,The study has listed the objectives that will be helpful to Americans suffering due to the recession.,{},,
36QZ6V158AF6J50V3UFTQX86U3ISU1,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:34 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:34 PDT 2020,,,3PZDLQMM0UNKEW0RDQKOTT5HQWEC2U,A38DXFI1TZA295,Approved,Sat Jun 13 13:08:45 PDT 2020,Sat Jun 13 13:11:16 PDT 2020,Tue Jun 16 13:11:16 PDT 2020,Sun Jun 14 20:17:37 PDT 2020,,,151,100% (41/41),100% (41/41),100% (38/38),gigaword_343635,Chairman Su Chin-chiang said Sunday.,CNA_ENG_20050718.0016_0_1,"On Sunday, Chairman Su Chin-chiang spoke.",Chairman Su Chin-chiang said Saturday.,Chairman Su Chin-chiang was prepared to say something on Sunday.,"It's not really even a sentence, it's just a phrase. I did the best I could with it. Thanks. Randy",,
3087LXLJ6NIHZEJTZ31AUR1KPOL0FO,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:37 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:37 PDT 2020,,,3OF2M9AATHQS35FRUAA04NSWGGAKZF,AKSJ3C5O3V9RB,Approved,Sat Jun 13 18:10:08 PDT 2020,Sat Jun 13 21:42:20 PDT 2020,Tue Jun 16 21:42:20 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,12732,100% (814/814),100% (98/98),100% (45/45),gigaword_341296,"Dirk Sanger, president of the European Chamber of Commerce Taipei, seconded Wu's views, saying that political interference should be minimized in order to attract foreign investors.",CNA_ENG_20030830.0012_13_0,Dirk Sanger and Wu have similar views regarding political interference in Taiwan.,Dirk Singer encourages the utilization of political interference in Taiwan.,Dirk Sanger lives in Taipei.,{},,
3HUR21WDDVRVWV6Z75I5SQVB56VXYC,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,3MH9DQ757XE6FKPYYWQDP3LO7FWUGB,AU2RMH9IZP60M,Approved,Sat Jun 13 18:29:13 PDT 2020,Sat Jun 13 23:19:25 PDT 2020,Tue Jun 16 23:19:25 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,17412,100% (86/86),100% (85/85),100% (33/33),gigaword_339752,The association said the exchanges of visits between the magazine businesses across the Taiwan Strait began with a consensus reached between the two sides in an annual meeting at the International Federation of Periodical Press (FIPP) in Tokyo in 1997.,CNA_ENG_20020115.0003_1_0,The consensus was reached between the two sides in 1997.,The annual meeting at the International Federation of Periodical Press was held in Korea in 1998.,One party got the short end of the consensus during the FIPP in Tokyo.,{},,
3TLFH2L6YAQYET489AADUJ90DVCT28,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:37 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:37 PDT 2020,,,3NKQQ8O39Z7330F7W6P5JIIRUNADUE,A2WY6HLF2YLSOF,Approved,Sat Jun 13 13:08:22 PDT 2020,Sat Jun 13 13:24:49 PDT 2020,Tue Jun 16 13:24:49 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,987,100% (2/2),100% (2/2),100% (2/2),gigaword_61950,"The governor attended, Walsh said, merely to underline the legal principle that the regents set the university's policy, and see closure on the debate.",NYT_ENG_19960216.0233_14_1,The governor attended the hearing only to underline legal principle of the university's policy.,The governor did not attend the meeting.,The governor attended the hearing about university policies.,{},,
3Y40HMYLL2KEFMMUX4LGP5PY9IKXUE,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:34 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:34 PDT 2020,,,3U0SRXB7CE7K9KE3H683AC711S8NR2,AAQREZOK13OV7,Approved,Sat Jun 13 13:07:54 PDT 2020,Sat Jun 13 14:50:55 PDT 2020,Tue Jun 16 14:50:55 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,6181,100% (156/156),100% (28/28),100% (28/28),gigaword_27188,The ``crimes'' committed by the victims of these purges are often nothing more than attending a mosque.,NYT_ENG_20011014.0139_1_1,The victims are purged because they attended a mosque.,The people being purged are not accused of committing crimes.,The victims of these purges are religious.,{},,
30EV7DWJTWXIDGM36I9FSDIR82WY6J,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:38 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:38 PDT 2020,,,3DY4FPOOA2QXHPNCJXUUKT1ENVARVN,A267GLM78AMQ75,Approved,Sat Jun 13 17:13:36 PDT 2020,Sat Jun 13 21:20:36 PDT 2020,Tue Jun 16 21:20:36 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,14820,100% (99/99),100% (82/82),100% (33/33),gigaword_102301,"The Paris-Nice, which ends next Sunday, was the first race to carry out tests on haematrocrit levels.",AFP_ENG_20020310.0077_5_0,"The first race to carry out tests on haematrocit levels was the Paris-Nice, which ends next Sunday","The Paris-Nice, which ends next Monday, was the last race to carry out tests on haematrocit levels","The Paris-Nice, which is one of the first races to carry out tests on haematrocit levels, ends next Sunday",{},,
31GN6YMHLQUJB9P0YUUU8LT3FJTSW0,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,3Y9N9SS8LZDJ462OHMT4W9SRHAQ3DW,AKSJ3C5O3V9RB,Approved,Sat Jun 13 13:07:39 PDT 2020,Sat Jun 13 17:57:45 PDT 2020,Tue Jun 16 17:57:45 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,17406,100% (814/814),100% (98/98),100% (45/45),gigaword_195324,"After blowing up the wall separating the Egyptian Rafah side from the Palestinian one, those Palestinians entered Egypt and headed immediately for shops to buy food stuffs and medicine supplies, and went to gas stations to fill containers, the MENA report said.",XIN_ENG_20080123.0390_1_0,"Palestinians did not have access to food products, medical supplies, or gas, before they entered Egypt.",Palestinians have a surplus of good available to them at all times.,Palestinians are usually able to freely move between its border with other Middle Eastern nations.,{},,
3511RHPADWGRZ0DOFRNN907RVA6LRC,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:34 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:34 PDT 2020,,,3OS4RQUCRAHL5LKXNL302STOHFJFBA,AU2RMH9IZP60M,Approved,Sat Jun 13 13:07:36 PDT 2020,Sat Jun 13 16:18:32 PDT 2020,Tue Jun 16 16:18:32 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,11456,100% (86/86),100% (85/85),100% (33/33),gigaword_272088,``They apparently believed that military counterintelligence was paralyzed and were quite surprised when they saw it wasn't.'',APW_ENG_20011219.0228_8_2,They were surprised to find that the military counterintelligence was not paralyzed,They found out that the military counterintelligence was indeed paralyzed.,It was an hour before they realized the military counterintelligence was not paralyzed.,{},,
304QEQWKZQMB5RWMY6K0HLAYHPBO0X,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:38 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:38 PDT 2020,,,3NGI5ARFTU7WJ0RZZR6G8AUJXBXP1Q,A2NELZYZFD4SSQ,Approved,Sat Jun 13 17:32:27 PDT 2020,Sat Jun 13 20:46:12 PDT 2020,Tue Jun 16 20:46:12 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,11625,100% (88/88),100% (87/87),100% (23/23),gigaword_99017,"""With the global economy yet to recover, which poses significant downside risks to growth, there's a need to continue with the stimulus measures for some more time,"" said Confederation of India director general Chandrajit Banerjee.",AFP_ENG_20100219.0365_6_0,The director general believes there are current downside risks to growth.,The director general commented that stimulus measures would not help the state of the economy.,Stimulus measures will repair the economy within one year.,{},,
3D5G8J4N5B67BK2AXKUOWO6BAT5VTI,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,3WJEQKOXA94PWWLXA8OJIF5OYNG1A1,A1F1BIPJR11LSR,Approved,Sat Jun 13 13:08:41 PDT 2020,Sat Jun 13 13:46:12 PDT 2020,Tue Jun 16 13:46:12 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,2251,100% (283/283),100% (226/226),100% (41/41),gigaword_159516,"The euro will become a strong and solid currency, Reuter said.",XIN_ENG_19981227.0060_10_0,The euro is used in European countries.,Reuter doesn't report on economic matters.,The euro is currently weak and unstable.,{},,
3JMQI2OLF07NMQX4938IH3UCL4FDN0,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:34 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:34 PDT 2020,,,3EF8EXOTT2X0XPO14E1WBE87OCP1J0,A2TLN8489YGY81,Approved,Sat Jun 13 17:26:06 PDT 2020,Sat Jun 13 17:30:58 PDT 2020,Tue Jun 16 17:30:58 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,292,100% (2/2),100% (1/1),100% (1/1),gigaword_351955,"Now that Bush has been re-elected, a number of bilateral cooperation programs including the on-going arms sales will carry on, Feingold added.",CNA_ENG_20041104.0019_6_0,Bush will favor on-going arms sales programs.,Bush never won his re-election.,A few bilateral cooperation programs were cancelled under Bush.,{},,
31S7M7DAGHS4FFQGJGSI9F89JV3LTP,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,3CCZ6YKWR8LAFVCBJPCVPA7L4L295B,A28AXX4NCWPH1F,Approved,Sat Jun 13 13:08:11 PDT 2020,Sat Jun 13 13:33:37 PDT 2020,Tue Jun 16 13:33:37 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,1526,100% (36/36),100% (36/36),100% (36/36),gigaword_223156,"Oracle earned 16 cents per share, in line with published estimates, but short of the ``whisper'' number, an unofficial forecast circulated among Wall Street traders.",APW_ENG_19990915.0202_13_1,An unoffical forecast ended up circulating among Wall street traders which estimated that Oracle shares earned 16 cent per share.,The forecast ended up causing shares to be worth $1000 per share.,The unofficial forecast ended up being correctr.,{},,
3TUOHPJXYIZR7QBZS40H7TAVUYVXWD,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,382M9COHEIH8V6T7S10PP00CUZHEUE,A1MJVTR0PCKBWW,Approved,Sat Jun 13 13:28:12 PDT 2020,Sat Jun 13 13:53:48 PDT 2020,Tue Jun 16 13:53:48 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,1536,100% (161/161),100% (161/161),100% (88/88),gigaword_116572,The municipal elections were to follow a constitution referendum held on Wednesday when the coup bid was declared.,AFP_ENG_20101121.0190_6_0,Elections usually happen after referendums.,Elections always happen on Tuesdays.,The coup bid was wanted by most.,{},,
38Z7YZ2SB44PXYQIH91ACU5UIKAQI2,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:38 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:38 PDT 2020,,,30BUDKLTXEXRAR3SR0SHHO8WVK85EB,A1DMXEJGJY02E1,Approved,Sat Jun 13 18:15:39 PDT 2020,Sat Jun 13 18:28:10 PDT 2020,Tue Jun 16 18:28:10 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,751,100% (115/115),100% (85/85),100% (32/32),gigaword_154127,"On May 16, the Peruvian government passed a supreme ordinance, declaring May 19 as a national mourning day for Chinese earthquake victims.",XIN_ENG_20080616.0220_2_0,May 19 is a national mourning day in Peru.,Peru is not aware of Chinese earthquake victims.,Business are closed to honor the national mourning day on May 19.,{},,
3ZQA3IO31CTBCGH4UPO0VQT8MHHO10,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:38 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:38 PDT 2020,,,3DH6GAKTYZRNNA48YPBRDV77ETVYZW,A16QZSBYXE5VY8,Approved,Sat Jun 13 13:08:58 PDT 2020,Sat Jun 13 14:10:37 PDT 2020,Tue Jun 16 14:10:37 PDT 2020,Sun Jun 14 20:17:38 PDT 2020,,,3699,100% (54/54),100% (35/35),100% (35/35),gigaword_37696,"He played with true devotion the game he loved as much as life itself, and he was a better man for it.",NYT_ENG_19940912.0144_17_2,He was really dedicated to his favorite game and was really good at it.,He lost interest in his favorite game and quit.,He was really dedicated to his favorite game and was given Player of the Year award.,{},,
3OEWW2KGQKD54BXGAI8VWSUHBEKDOF,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,3G0WWMR1UWMKXJZ34RJ35MXW566QN4,A2M1CVZZJAN4T4,Approved,Sat Jun 13 13:08:16 PDT 2020,Sat Jun 13 14:57:05 PDT 2020,Tue Jun 16 14:57:05 PDT 2020,Sun Jun 14 20:17:39 PDT 2020,,,6529,100% (390/390),100% (12/12),100% (12/12),gigaword_129972,"Flag carrier PT Garuda Indonesia plans to reopen the route linking the city of Medan in North Sumatra province and Singapore on Oct. 27, an executive said Thursday.",XIN_ENG_20031016.0119_0_0,The route linking the city of Medan in North Sumatra province and Singapore is currently closed.,There's no route linking the city of Medan in North Sumatra province and Singapore.,Flag carrier PT Garuda Indonesia closed the route five months ago.,{},,
3MYASTQBG8D8PNAWPV0ZLXPHQF2DQN,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,39PAAFCODN2AX404NMZPK82WBG7TV2,A207IHY6GERCFO,Approved,Sat Jun 13 13:09:02 PDT 2020,Sat Jun 13 13:25:12 PDT 2020,Tue Jun 16 13:25:12 PDT 2020,Sun Jun 14 20:17:39 PDT 2020,,,970,100% (27/27),100% (25/25),100% (25/25),gigaword_100015,"The streets of Madrid were also jammed, with demonstrators waving banners that read ""Against the imperialist war.""",AFP_ENG_20030410.0779_3_0,Spain is involved in a war,There are no delays when driving through Madrid's streets,There were protests in Barcelona as well,{},,
3X0EMNLXEQR9JS93G3L4RE5ELQKVPD,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,3EJJQNKU9S7SZOSSE8DQ5SA5FG6RH4,AZLU5JWFIZVMD,Approved,Sat Jun 13 13:32:13 PDT 2020,Sat Jun 13 17:06:55 PDT 2020,Tue Jun 16 17:06:55 PDT 2020,Sun Jun 14 20:17:39 PDT 2020,,,12882,100% (2/2),100% (2/2),100% (2/2),gigaword_291951,"He got his union card before he was a teenager and was playing gigs around his hometown, including Polish weddings, Deauville said.",LTW_ENG_20080116.0136_9_1,"Deauville said he received his union card before he became a teenager because he��played gigs, such as Polish weddings, around his hometown.",Deauville said that the��young man got his union card as soon as he became an adult because he played gigs around his hometown.,"Deauville said he received his union card before he became a teenager because he��played gigs for��school graduations, Independent days, Polish weddings, etc.,�� around his hometown.����",{},,
3JGHED38EET1HG08PSE7YRIN3DGY7I,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:38 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:38 PDT 2020,,,3J4Q2Z4UTZ5AKD8HWSAQ15ANYIAWQ1,A2VRDE2FHCBMF8,Approved,Sat Jun 13 13:08:36 PDT 2020,Sat Jun 13 13:46:31 PDT 2020,Tue Jun 16 13:46:31 PDT 2020,Sun Jun 14 20:17:39 PDT 2020,,,2275,100% (493/493),100% (364/364),100% (75/75),gigaword_88457,Dealers said textile stocks outperformed the broader market due to expectations of firmer product prices while DRAM stocks bounced on hopes for steadier contract prices.,AFP_ENG_20041201.0060_3_0,The textile stocks have been in high demand.,The DRAM stocks performed better than the ones in the textile sector.,The textile stocks gained a substantial percentage of their value.,{},,
3GKAWYFRAQVNPB9HPILALSZ7LJGDPW,3NS4ESZ41QSRNKJ6ZIA5X17QD7NWQT,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$1.25,Sat Jun 13 13:07:35 PDT 2020,1,BatchId:4078424;OriginalHitTemplateId:;,18000,259200,Sat Jun 20 13:07:35 PDT 2020,,,3634BBTX0PWVSTY3TVVHOFX1C7RFIB,A1Q0YPLNK273OB,Approved,Sat Jun 13 18:13:24 PDT 2020,Sat Jun 13 18:26:05 PDT 2020,Tue Jun 16 18:26:05 PDT 2020,Sun Jun 14 20:17:39 PDT 2020,,,761,100% (31/31),100% (31/31),100% (31/31),gigaword_194970,"Spokesperson Nik Naidu said Fiji might not turn up to the forum if talks don't continue in the meantime, adding that the relationship between New Zealand and Fiji is too important to jeopardize.",XIN_ENG_20081229.0072_6_0,"If talks don't continue in the meantime, Nik Naidu might not come to the forum.",New Zealand is not turning up to the forum if the sportsman is not there.,"The relationship between New Zealand and Fiji is too important to jeopardize, so he may not come.",{},,
